nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_140648-r1o0v65h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_normal_adamw_3x18_15k
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
Using device: cuda
Training method: normal
W&B logging enabled: project=stable-tiny, run=mnist_normal_adamw_3x18_15k
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=18, out_features=10, use_bias=True)
[SGD] Epoch 53, train_loss=0.0069, validation_loss=0.0543, test_loss=0.0266 (+0.0008), train_acc=0.984, validation_acc=0.927, test_acc=0.922, lr=0.0008365
[SGD] Epoch 54, train_loss=0.0068, validation_loss=0.0585, test_loss=0.0278 (+0.0012), train_acc=0.984, validation_acc=0.928, test_acc=0.923, lr=0.0008307
[SGD] Epoch 55, train_loss=0.0068, validation_loss=0.0580, test_loss=0.0278 (+0.0000), train_acc=0.985, validation_acc=0.927, test_acc=0.923, lr=0.0008247
[SGD] Epoch 56, train_loss=0.0067, validation_loss=0.0594, test_loss=0.0284 (+0.0006), train_acc=0.985, validation_acc=0.928, test_acc=0.924, lr=0.0008187
[SGD] Epoch 57, train_loss=0.0065, validation_loss=0.0603, test_loss=0.0286 (+0.0002), train_acc=0.985, validation_acc=0.928, test_acc=0.922, lr=0.0008126
[SGD] Epoch 58, train_loss=0.0065, validation_loss=0.0655, test_loss=0.0303 (+0.0017), train_acc=0.985, validation_acc=0.926, test_acc=0.923, lr=0.0008065
[SGD] Epoch 59, train_loss=0.0064, validation_loss=0.0678, test_loss=0.0311 (+0.0009), train_acc=0.986, validation_acc=0.927, test_acc=0.923, lr=0.0008002
[SGD] Epoch 60, train_loss=0.0064, validation_loss=0.0714, test_loss=0.0321 (+0.0010), train_acc=0.986, validation_acc=0.926, test_acc=0.923, lr=0.0007939
[SGD] Epoch 61, train_loss=0.0064, validation_loss=0.0677, test_loss=0.0312 (-0.0009), train_acc=0.986, validation_acc=0.925, test_acc=0.923, lr=0.0007875
[SGD] Epoch 62, train_loss=0.0062, validation_loss=0.0701, test_loss=0.0315 (+0.0002), train_acc=0.986, validation_acc=0.928, test_acc=0.922, lr=0.000781
[SGD] Epoch 63, train_loss=0.0061, validation_loss=0.0756, test_loss=0.0336 (+0.0021), train_acc=0.987, validation_acc=0.930, test_acc=0.920, lr=0.0007745
[SGD] Epoch 64, train_loss=0.0060, validation_loss=0.0760, test_loss=0.0340 (+0.0004), train_acc=0.987, validation_acc=0.930, test_acc=0.924, lr=0.0007679
[SGD] Epoch 65, train_loss=0.0059, validation_loss=0.0787, test_loss=0.0343 (+0.0003), train_acc=0.987, validation_acc=0.932, test_acc=0.924, lr=0.0007612
[SGD] Epoch 66, train_loss=0.0060, validation_loss=0.0815, test_loss=0.0353 (+0.0010), train_acc=0.987, validation_acc=0.924, test_acc=0.919, lr=0.0007545
[SGD] Epoch 67, train_loss=0.0059, validation_loss=0.0924, test_loss=0.0384 (+0.0031), train_acc=0.987, validation_acc=0.924, test_acc=0.922, lr=0.0007477
[SGD] Epoch 68, train_loss=0.0057, validation_loss=0.0885, test_loss=0.0372 (-0.0013), train_acc=0.988, validation_acc=0.926, test_acc=0.921, lr=0.0007409
[SGD] Epoch 69, train_loss=0.0057, validation_loss=0.0959, test_loss=0.0397 (+0.0026), train_acc=0.988, validation_acc=0.928, test_acc=0.922, lr=0.000734
[SGD] Epoch 70, train_loss=0.0057, validation_loss=0.1026, test_loss=0.0415 (+0.0018), train_acc=0.988, validation_acc=0.924, test_acc=0.918, lr=0.000727
[SGD] Epoch 71, train_loss=0.0057, validation_loss=0.1149, test_loss=0.0449 (+0.0034), train_acc=0.988, validation_acc=0.924, test_acc=0.922, lr=0.00072
[SGD] Epoch 72, train_loss=0.0055, validation_loss=0.1109, test_loss=0.0439 (-0.0010), train_acc=0.989, validation_acc=0.925, test_acc=0.922, lr=0.0007129
[SGD] Epoch 73, train_loss=0.0054, validation_loss=0.1130, test_loss=0.0449 (+0.0010), train_acc=0.989, validation_acc=0.929, test_acc=0.921, lr=0.0007058
[SGD] Epoch 74, train_loss=0.0054, validation_loss=0.1216, test_loss=0.0470 (+0.0021), train_acc=0.988, validation_acc=0.928, test_acc=0.920, lr=0.0006986
[SGD] Epoch 75, train_loss=0.0055, validation_loss=0.1294, test_loss=0.0491 (+0.0021), train_acc=0.989, validation_acc=0.923, test_acc=0.919, lr=0.0006913
[SGD] Epoch 76, train_loss=0.0053, validation_loss=0.1292, test_loss=0.0492 (+0.0001), train_acc=0.989, validation_acc=0.925, test_acc=0.921, lr=0.0006841
[SGD] Epoch 77, train_loss=0.0053, validation_loss=0.1497, test_loss=0.0540 (+0.0048), train_acc=0.989, validation_acc=0.922, test_acc=0.921, lr=0.0006767
[SGD] Epoch 78, train_loss=0.0053, validation_loss=0.1360, test_loss=0.0509 (-0.0032), train_acc=0.989, validation_acc=0.925, test_acc=0.921, lr=0.0006694
[SGD] Epoch 79, train_loss=0.0052, validation_loss=0.1503, test_loss=0.0540 (+0.0031), train_acc=0.990, validation_acc=0.925, test_acc=0.923, lr=0.000662
[SGD] Epoch 80, train_loss=0.0052, validation_loss=0.1581, test_loss=0.0566 (+0.0027), train_acc=0.990, validation_acc=0.923, test_acc=0.919, lr=0.0006545
[SGD] Epoch 81, train_loss=0.0051, validation_loss=0.1598, test_loss=0.0568 (+0.0002), train_acc=0.989, validation_acc=0.922, test_acc=0.919, lr=0.000647
[SGD] Epoch 82, train_loss=0.0051, validation_loss=0.1655, test_loss=0.0589 (+0.0021), train_acc=0.990, validation_acc=0.926, test_acc=0.920, lr=0.0006395
[SGD] Epoch 83, train_loss=0.0050, validation_loss=0.1812, test_loss=0.0641 (+0.0052), train_acc=0.990, validation_acc=0.922, test_acc=0.919, lr=0.0006319
[SGD] Epoch 84, train_loss=0.0050, validation_loss=0.1871, test_loss=0.0660 (+0.0019), train_acc=0.990, validation_acc=0.922, test_acc=0.919, lr=0.0006243
[SGD] Epoch 85, train_loss=0.0049, validation_loss=0.2070, test_loss=0.0717 (+0.0057), train_acc=0.990, validation_acc=0.921, test_acc=0.918, lr=0.0006167
[SGD] Epoch 86, train_loss=0.0049, validation_loss=0.2097, test_loss=0.0724 (+0.0007), train_acc=0.990, validation_acc=0.920, test_acc=0.919, lr=0.0006091
[SGD] Epoch 87, train_loss=0.0048, validation_loss=0.2134, test_loss=0.0738 (+0.0014), train_acc=0.990, validation_acc=0.922, test_acc=0.920, lr=0.0006014
[SGD] Epoch 88, train_loss=0.0048, validation_loss=0.2143, test_loss=0.0741 (+0.0003), train_acc=0.990, validation_acc=0.922, test_acc=0.916, lr=0.0005937
[SGD] Epoch 89, train_loss=0.0047, validation_loss=0.2191, test_loss=0.0755 (+0.0014), train_acc=0.991, validation_acc=0.922, test_acc=0.915, lr=0.000586
[SGD] Epoch 90, train_loss=0.0047, validation_loss=0.2240, test_loss=0.0772 (+0.0017), train_acc=0.991, validation_acc=0.920, test_acc=0.917, lr=0.0005782
